deslocamento_final,z_padronizado
-14.0,-0.14
-14.0,-0.14
-34.0,-0.34
-104.0,-1.04
-144.0,-1.44
242.0,2.42
260.0,2.6
-28.0,-0.28
212.0,2.12
144.0,1.44
38.0,0.38
48.0,0.48
-46.0,-0.46
-36.0,-0.36
-56.0,-0.56
162.0,1.62
6.0,0.06
44.0,0.44
-102.0,-1.02
30.0,0.3
4.0,0.04
96.0,0.96
40.0,0.4
22.0,0.22
-90.0,-0.9
-254.0,-2.54
120.0,1.2
-100.0,-1.0
86.0,0.86
-96.0,-0.96
68.0,0.68
14.0,0.14
50.0,0.5
32.0,0.32
-42.0,-0.42
-66.0,-0.66
-178.0,-1.78
-12.0,-0.12
-50.0,-0.5
-366.0,-3.66
-32.0,-0.32
114.0,1.14
-168.0,-1.68
18.0,0.18
218.0,2.18
62.0,0.62
4.0,0.04
148.0,1.48
4.0,0.04
-102.0,-1.02
46.0,0.46
-100.0,-1.0
-164.0,-1.64
-2.0,-0.02
68.0,0.68
-102.0,-1.02
-64.0,-0.64
28.0,0.28
62.0,0.62
-112.0,-1.12
72.0,0.72
-126.0,-1.26
104.0,1.04
208.0,2.08
38.0,0.38
-148.0,-1.48
-66.0,-0.66
40.0,0.4
-38.0,-0.38
102.0,1.02
-78.0,-0.78
152.0,1.52
8.0,0.08
-46.0,-0.46
-22.0,-0.22
64.0,0.64
-16.0,-0.16
-148.0,-1.48
176.0,1.76
70.0,0.7
36.0,0.36
-36.0,-0.36
-52.0,-0.52
-50.0,-0.5
64.0,0.64
-86.0,-0.86
122.0,1.22
-82.0,-0.82
96.0,0.96
-196.0,-1.96
-116.0,-1.16
-60.0,-0.6
18.0,0.18
70.0,0.7
-124.0,-1.24
86.0,0.86
-88.0,-0.88
26.0,0.26
-138.0,-1.38
-58.0,-0.58
126.0,1.26
124.0,1.24
-46.0,-0.46
132.0,1.32
-134.0,-1.34
40.0,0.4
42.0,0.42
90.0,0.9
-38.0,-0.38
36.0,0.36
-128.0,-1.28
126.0,1.26
-20.0,-0.2
56.0,0.56
30.0,0.3
-96.0,-0.96
154.0,1.54
20.0,0.2
22.0,0.22
60.0,0.6
-120.0,-1.2
-42.0,-0.42
-12.0,-0.12
-18.0,-0.18
-18.0,-0.18
16.0,0.16
66.0,0.66
-12.0,-0.12
48.0,0.48
34.0,0.34
-180.0,-1.8
-86.0,-0.86
8.0,0.08
232.0,2.32
-112.0,-1.12
-64.0,-0.64
22.0,0.22
-64.0,-0.64
162.0,1.62
-82.0,-0.82
-26.0,-0.26
-188.0,-1.88
-52.0,-0.52
82.0,0.82
-106.0,-1.06
58.0,0.58
10.0,0.1
-194.0,-1.94
22.0,0.22
28.0,0.28
112.0,1.12
-150.0,-1.5
-84.0,-0.84
30.0,0.3
-98.0,-0.98
-44.0,-0.44
84.0,0.84
22.0,0.22
14.0,0.14
-130.0,-1.3
-96.0,-0.96
-204.0,-2.04
20.0,0.2
72.0,0.72
-18.0,-0.18
-68.0,-0.68
130.0,1.3
-126.0,-1.26
42.0,0.42
178.0,1.78
114.0,1.14
84.0,0.84
-16.0,-0.16
66.0,0.66
6.0,0.06
62.0,0.62
-62.0,-0.62
-8.0,-0.08
-34.0,-0.34
-20.0,-0.2
0.0,0.0
38.0,0.38
-166.0,-1.66
-90.0,-0.9
102.0,1.02
116.0,1.16
-30.0,-0.3
34.0,0.34
136.0,1.36
72.0,0.72
-106.0,-1.06
48.0,0.48
-184.0,-1.84
60.0,0.6
18.0,0.18
-52.0,-0.52
120.0,1.2
-24.0,-0.24
94.0,0.94
-56.0,-0.56
-182.0,-1.82
10.0,0.1
178.0,1.78
-22.0,-0.22
6.0,0.06
-252.0,-2.52
-68.0,-0.68
44.0,0.44
-44.0,-0.44
66.0,0.66
22.0,0.22
-94.0,-0.94
-8.0,-0.08
-78.0,-0.78
74.0,0.74
14.0,0.14
30.0,0.3
-46.0,-0.46
92.0,0.92
160.0,1.6
-116.0,-1.16
-22.0,-0.22
-140.0,-1.4
-124.0,-1.24
-86.0,-0.86
142.0,1.42
-4.0,-0.04
196.0,1.96
-44.0,-0.44
74.0,0.74
-78.0,-0.78
-138.0,-1.38
222.0,2.22
-92.0,-0.92
94.0,0.94
-8.0,-0.08
46.0,0.46
24.0,0.24
-102.0,-1.02
-6.0,-0.06
-12.0,-0.12
-18.0,-0.18
-22.0,-0.22
-180.0,-1.8
-44.0,-0.44
52.0,0.52
-114.0,-1.14
-38.0,-0.38
-12.0,-0.12
-58.0,-0.58
2.0,0.02
-224.0,-2.24
18.0,0.18
-50.0,-0.5
-100.0,-1.0
-54.0,-0.54
-36.0,-0.36
62.0,0.62
-114.0,-1.14
50.0,0.5
50.0,0.5
16.0,0.16
72.0,0.72
-140.0,-1.4
-186.0,-1.86
-30.0,-0.3
98.0,0.98
-2.0,-0.02
128.0,1.28
346.0,3.46
90.0,0.9
-64.0,-0.64
-4.0,-0.04
90.0,0.9
-62.0,-0.62
-154.0,-1.54
150.0,1.5
-30.0,-0.3
-68.0,-0.68
-34.0,-0.34
-12.0,-0.12
-112.0,-1.12
-82.0,-0.82
40.0,0.4
118.0,1.18
78.0,0.78
200.0,2.0
-130.0,-1.3
12.0,0.12
14.0,0.14
-20.0,-0.2
-88.0,-0.88
132.0,1.32
76.0,0.76
168.0,1.68
-214.0,-2.14
-24.0,-0.24
-60.0,-0.6
120.0,1.2
82.0,0.82
-4.0,-0.04
164.0,1.64
218.0,2.18
-8.0,-0.08
112.0,1.12
24.0,0.24
52.0,0.52
-44.0,-0.44
-90.0,-0.9
46.0,0.46
-98.0,-0.98
-70.0,-0.7
-10.0,-0.1
-76.0,-0.76
-52.0,-0.52
28.0,0.28
-20.0,-0.2
-110.0,-1.1
0.0,0.0
-46.0,-0.46
-92.0,-0.92
-40.0,-0.4
178.0,1.78
46.0,0.46
-146.0,-1.46
-82.0,-0.82
78.0,0.78
64.0,0.64
40.0,0.4
38.0,0.38
-96.0,-0.96
12.0,0.12
-90.0,-0.9
-86.0,-0.86
-76.0,-0.76
-80.0,-0.8
-12.0,-0.12
-6.0,-0.06
-14.0,-0.14
68.0,0.68
12.0,0.12
88.0,0.88
14.0,0.14
-100.0,-1.0
64.0,0.64
174.0,1.74
108.0,1.08
178.0,1.78
42.0,0.42
192.0,1.92
-32.0,-0.32
-26.0,-0.26
-80.0,-0.8
-104.0,-1.04
-6.0,-0.06
36.0,0.36
230.0,2.3
52.0,0.52
4.0,0.04
-98.0,-0.98
174.0,1.74
110.0,1.1
168.0,1.68
44.0,0.44
182.0,1.82
30.0,0.3
-66.0,-0.66
-160.0,-1.6
18.0,0.18
244.0,2.44
-32.0,-0.32
-110.0,-1.1
-4.0,-0.04
-28.0,-0.28
60.0,0.6
-44.0,-0.44
-92.0,-0.92
-118.0,-1.18
-70.0,-0.7
62.0,0.62
68.0,0.68
60.0,0.6
-98.0,-0.98
90.0,0.9
-122.0,-1.22
-190.0,-1.9
66.0,0.66
86.0,0.86
48.0,0.48
156.0,1.56
50.0,0.5
-88.0,-0.88
-184.0,-1.84
28.0,0.28
-2.0,-0.02
-36.0,-0.36
-100.0,-1.0
-14.0,-0.14
-188.0,-1.88
74.0,0.74
-26.0,-0.26
-128.0,-1.28
6.0,0.06
58.0,0.58
-92.0,-0.92
70.0,0.7
-56.0,-0.56
24.0,0.24
-178.0,-1.78
-64.0,-0.64
222.0,2.22
-24.0,-0.24
60.0,0.6
96.0,0.96
-8.0,-0.08
24.0,0.24
-52.0,-0.52
-2.0,-0.02
78.0,0.78
-154.0,-1.54
-26.0,-0.26
106.0,1.06
32.0,0.32
-120.0,-1.2
-104.0,-1.04
76.0,0.76
8.0,0.08
-60.0,-0.6
126.0,1.26
-62.0,-0.62
-44.0,-0.44
98.0,0.98
-62.0,-0.62
62.0,0.62
-38.0,-0.38
72.0,0.72
88.0,0.88
-32.0,-0.32
110.0,1.1
40.0,0.4
84.0,0.84
-126.0,-1.26
138.0,1.38
52.0,0.52
-170.0,-1.7
-132.0,-1.32
-34.0,-0.34
-28.0,-0.28
74.0,0.74
-70.0,-0.7
18.0,0.18
128.0,1.28
-274.0,-2.74
-26.0,-0.26
30.0,0.3
-58.0,-0.58
36.0,0.36
-98.0,-0.98
-82.0,-0.82
66.0,0.66
30.0,0.3
34.0,0.34
104.0,1.04
-30.0,-0.3
-4.0,-0.04
208.0,2.08
22.0,0.22
64.0,0.64
144.0,1.44
-16.0,-0.16
-160.0,-1.6
-50.0,-0.5
-64.0,-0.64
-64.0,-0.64
-14.0,-0.14
-40.0,-0.4
16.0,0.16
-54.0,-0.54
142.0,1.42
146.0,1.46
126.0,1.26
42.0,0.42
44.0,0.44
122.0,1.22
-180.0,-1.8
-54.0,-0.54
8.0,0.08
110.0,1.1
-88.0,-0.88
-74.0,-0.74
40.0,0.4
-10.0,-0.1
-40.0,-0.4
4.0,0.04
-10.0,-0.1
-20.0,-0.2
-180.0,-1.8
128.0,1.28
22.0,0.22
20.0,0.2
-30.0,-0.3
168.0,1.68
40.0,0.4
110.0,1.1
-112.0,-1.12
26.0,0.26
-72.0,-0.72
-120.0,-1.2
-206.0,-2.06
224.0,2.24
-116.0,-1.16
-110.0,-1.1
-18.0,-0.18
24.0,0.24
-96.0,-0.96
-20.0,-0.2
152.0,1.52
78.0,0.78
-38.0,-0.38
182.0,1.82
-12.0,-0.12
-60.0,-0.6
30.0,0.3
74.0,0.74
-270.0,-2.7
-2.0,-0.02
120.0,1.2
-18.0,-0.18
-14.0,-0.14
2.0,0.02
68.0,0.68
146.0,1.46
-42.0,-0.42
214.0,2.14
2.0,0.02
-134.0,-1.34
-42.0,-0.42
142.0,1.42
66.0,0.66
-58.0,-0.58
148.0,1.48
-158.0,-1.58
-20.0,-0.2
-196.0,-1.96
128.0,1.28
16.0,0.16
-82.0,-0.82
-398.0,-3.98
-112.0,-1.12
64.0,0.64
190.0,1.9
-64.0,-0.64
26.0,0.26
-130.0,-1.3
0.0,0.0
144.0,1.44
68.0,0.68
38.0,0.38
184.0,1.84
-214.0,-2.14
-90.0,-0.9
-10.0,-0.1
-12.0,-0.12
150.0,1.5
118.0,1.18
32.0,0.32
-146.0,-1.46
156.0,1.56
8.0,0.08
124.0,1.24
-24.0,-0.24
-70.0,-0.7
-94.0,-0.94
26.0,0.26
-68.0,-0.68
-36.0,-0.36
-6.0,-0.06
-44.0,-0.44
-100.0,-1.0
-94.0,-0.94
-20.0,-0.2
38.0,0.38
-96.0,-0.96
96.0,0.96
34.0,0.34
-102.0,-1.02
10.0,0.1
-100.0,-1.0
-28.0,-0.28
66.0,0.66
44.0,0.44
58.0,0.58
-88.0,-0.88
-346.0,-3.46
64.0,0.64
-10.0,-0.1
-18.0,-0.18
60.0,0.6
-194.0,-1.94
-166.0,-1.66
98.0,0.98
158.0,1.58
-92.0,-0.92
8.0,0.08
164.0,1.64
74.0,0.74
-14.0,-0.14
88.0,0.88
-72.0,-0.72
-148.0,-1.48
106.0,1.06
44.0,0.44
-48.0,-0.48
-130.0,-1.3
64.0,0.64
-166.0,-1.66
260.0,2.6
80.0,0.8
92.0,0.92
-20.0,-0.2
80.0,0.8
14.0,0.14
-118.0,-1.18
-66.0,-0.66
-124.0,-1.24
-128.0,-1.28
-16.0,-0.16
96.0,0.96
256.0,2.56
-48.0,-0.48
32.0,0.32
-122.0,-1.22
20.0,0.2
98.0,0.98
-218.0,-2.18
10.0,0.1
232.0,2.32
-182.0,-1.82
86.0,0.86
90.0,0.9
8.0,0.08
-48.0,-0.48
38.0,0.38
-74.0,-0.74
-54.0,-0.54
-24.0,-0.24
-108.0,-1.08
-40.0,-0.4
180.0,1.8
64.0,0.64
-112.0,-1.12
186.0,1.86
24.0,0.24
-16.0,-0.16
88.0,0.88
-124.0,-1.24
-66.0,-0.66
-32.0,-0.32
88.0,0.88
56.0,0.56
14.0,0.14
70.0,0.7
-172.0,-1.72
52.0,0.52
20.0,0.2
-100.0,-1.0
-56.0,-0.56
208.0,2.08
58.0,0.58
-122.0,-1.22
48.0,0.48
112.0,1.12
-80.0,-0.8
12.0,0.12
-132.0,-1.32
-2.0,-0.02
-62.0,-0.62
2.0,0.02
-8.0,-0.08
-46.0,-0.46
-10.0,-0.1
-20.0,-0.2
12.0,0.12
4.0,0.04
-40.0,-0.4
-46.0,-0.46
-20.0,-0.2
82.0,0.82
2.0,0.02
-70.0,-0.7
8.0,0.08
40.0,0.4
76.0,0.76
-122.0,-1.22
40.0,0.4
-200.0,-2.0
92.0,0.92
-36.0,-0.36
118.0,1.18
-16.0,-0.16
8.0,0.08
-28.0,-0.28
44.0,0.44
-4.0,-0.04
2.0,0.02
16.0,0.16
24.0,0.24
-64.0,-0.64
-12.0,-0.12
-108.0,-1.08
-18.0,-0.18
20.0,0.2
34.0,0.34
-144.0,-1.44
-96.0,-0.96
-114.0,-1.14
92.0,0.92
-22.0,-0.22
-142.0,-1.42
-30.0,-0.3
12.0,0.12
-146.0,-1.46
164.0,1.64
-68.0,-0.68
-146.0,-1.46
20.0,0.2
-56.0,-0.56
70.0,0.7
66.0,0.66
144.0,1.44
-84.0,-0.84
-220.0,-2.2
-110.0,-1.1
-148.0,-1.48
230.0,2.3
-72.0,-0.72
-72.0,-0.72
52.0,0.52
166.0,1.66
-42.0,-0.42
102.0,1.02
-160.0,-1.6
218.0,2.18
-42.0,-0.42
46.0,0.46
-14.0,-0.14
104.0,1.04
70.0,0.7
116.0,1.16
50.0,0.5
80.0,0.8
-30.0,-0.3
-138.0,-1.38
-42.0,-0.42
-8.0,-0.08
196.0,1.96
52.0,0.52
-112.0,-1.12
-10.0,-0.1
-32.0,-0.32
-144.0,-1.44
-44.0,-0.44
-128.0,-1.28
82.0,0.82
-44.0,-0.44
-142.0,-1.42
-18.0,-0.18
-130.0,-1.3
10.0,0.1
-90.0,-0.9
36.0,0.36
76.0,0.76
-12.0,-0.12
-58.0,-0.58
-48.0,-0.48
-138.0,-1.38
108.0,1.08
146.0,1.46
30.0,0.3
84.0,0.84
-30.0,-0.3
166.0,1.66
12.0,0.12
-40.0,-0.4
-22.0,-0.22
-48.0,-0.48
36.0,0.36
96.0,0.96
-82.0,-0.82
166.0,1.66
-42.0,-0.42
-100.0,-1.0
-26.0,-0.26
66.0,0.66
246.0,2.46
-28.0,-0.28
4.0,0.04
144.0,1.44
66.0,0.66
-64.0,-0.64
-46.0,-0.46
-190.0,-1.9
-130.0,-1.3
120.0,1.2
154.0,1.54
50.0,0.5
-104.0,-1.04
-110.0,-1.1
-4.0,-0.04
-68.0,-0.68
-102.0,-1.02
-72.0,-0.72
24.0,0.24
-136.0,-1.36
-84.0,-0.84
-42.0,-0.42
122.0,1.22
66.0,0.66
-98.0,-0.98
-228.0,-2.28
-8.0,-0.08
48.0,0.48
174.0,1.74
2.0,0.02
-92.0,-0.92
-166.0,-1.66
58.0,0.58
114.0,1.14
160.0,1.6
-90.0,-0.9
-6.0,-0.06
84.0,0.84
-136.0,-1.36
72.0,0.72
96.0,0.96
-104.0,-1.04
18.0,0.18
-252.0,-2.52
-104.0,-1.04
8.0,0.08
-50.0,-0.5
-152.0,-1.52
-48.0,-0.48
-22.0,-0.22
-16.0,-0.16
-130.0,-1.3
98.0,0.98
-110.0,-1.1
-10.0,-0.1
34.0,0.34
44.0,0.44
54.0,0.54
20.0,0.2
-164.0,-1.64
46.0,0.46
-80.0,-0.8
-158.0,-1.58
58.0,0.58
-16.0,-0.16
-88.0,-0.88
-122.0,-1.22
-134.0,-1.34
98.0,0.98
88.0,0.88
-18.0,-0.18
2.0,0.02
-130.0,-1.3
-112.0,-1.12
60.0,0.6
-16.0,-0.16
-86.0,-0.86
-12.0,-0.12
60.0,0.6
110.0,1.1
-82.0,-0.82
-58.0,-0.58
-98.0,-0.98
190.0,1.9
-22.0,-0.22
-14.0,-0.14
-86.0,-0.86
10.0,0.1
2.0,0.02
70.0,0.7
-28.0,-0.28
2.0,0.02
-64.0,-0.64
-136.0,-1.36
-18.0,-0.18
-10.0,-0.1
84.0,0.84
-150.0,-1.5
-58.0,-0.58
54.0,0.54
-144.0,-1.44
-112.0,-1.12
92.0,0.92
-16.0,-0.16
86.0,0.86
88.0,0.88
-40.0,-0.4
-154.0,-1.54
-98.0,-0.98
142.0,1.42
-128.0,-1.28
-58.0,-0.58
204.0,2.04
-34.0,-0.34
38.0,0.38
-64.0,-0.64
-104.0,-1.04
70.0,0.7
-110.0,-1.1
184.0,1.84
-92.0,-0.92
14.0,0.14
94.0,0.94
-62.0,-0.62
-6.0,-0.06
54.0,0.54
256.0,2.56
-18.0,-0.18
2.0,0.02
-6.0,-0.06
-66.0,-0.66
-144.0,-1.44
-68.0,-0.68
152.0,1.52
26.0,0.26
102.0,1.02
10.0,0.1
-112.0,-1.12
-24.0,-0.24
120.0,1.2
4.0,0.04
140.0,1.4
30.0,0.3
-86.0,-0.86
-72.0,-0.72
106.0,1.06
92.0,0.92
-48.0,-0.48
8.0,0.08
24.0,0.24
8.0,0.08
-40.0,-0.4
-14.0,-0.14
140.0,1.4
-30.0,-0.3
-40.0,-0.4
-16.0,-0.16
-140.0,-1.4
-132.0,-1.32
-42.0,-0.42
-102.0,-1.02
142.0,1.42
-82.0,-0.82
0.0,0.0
38.0,0.38
172.0,1.72
-6.0,-0.06
-218.0,-2.18
-36.0,-0.36
-2.0,-0.02
-82.0,-0.82
82.0,0.82
76.0,0.76
-182.0,-1.82
-184.0,-1.84
190.0,1.9
160.0,1.6
118.0,1.18
90.0,0.9
50.0,0.5
48.0,0.48
12.0,0.12
-120.0,-1.2
-56.0,-0.56
-54.0,-0.54
196.0,1.96
52.0,0.52
-120.0,-1.2
30.0,0.3
-114.0,-1.14
-140.0,-1.4
-134.0,-1.34
154.0,1.54
-14.0,-0.14
-36.0,-0.36
-8.0,-0.08
32.0,0.32
-66.0,-0.66
76.0,0.76
78.0,0.78
-88.0,-0.88
-34.0,-0.34
4.0,0.04
-42.0,-0.42
-42.0,-0.42
42.0,0.42
10.0,0.1
-8.0,-0.08
-206.0,-2.06
-130.0,-1.3
-92.0,-0.92
36.0,0.36
-26.0,-0.26
-150.0,-1.5
82.0,0.82
-106.0,-1.06
68.0,0.68
-106.0,-1.06
-88.0,-0.88
-120.0,-1.2
118.0,1.18
90.0,0.9
92.0,0.92
70.0,0.7
120.0,1.2
62.0,0.62
36.0,0.36
0.0,0.0
-130.0,-1.3
-26.0,-0.26
62.0,0.62
18.0,0.18
-30.0,-0.3
16.0,0.16
162.0,1.62
36.0,0.36
24.0,0.24
64.0,0.64
-140.0,-1.4
-86.0,-0.86
-30.0,-0.3
-144.0,-1.44
-4.0,-0.04
114.0,1.14
-96.0,-0.96
78.0,0.78
-74.0,-0.74
46.0,0.46
-38.0,-0.38
40.0,0.4
-44.0,-0.44
82.0,0.82
-76.0,-0.76
166.0,1.66
-148.0,-1.48
32.0,0.32
-68.0,-0.68
54.0,0.54
-4.0,-0.04
-68.0,-0.68
-72.0,-0.72
-10.0,-0.1
6.0,0.06
90.0,0.9
10.0,0.1
-122.0,-1.22
220.0,2.2
46.0,0.46
66.0,0.66
122.0,1.22
220.0,2.2
-154.0,-1.54
60.0,0.6
98.0,0.98
40.0,0.4
104.0,1.04
10.0,0.1
-126.0,-1.26
84.0,0.84
72.0,0.72
-92.0,-0.92
-32.0,-0.32
-58.0,-0.58
-58.0,-0.58
46.0,0.46
114.0,1.14
44.0,0.44
-100.0,-1.0
-102.0,-1.02
-10.0,-0.1
-90.0,-0.9
66.0,0.66
96.0,0.96
-76.0,-0.76
292.0,2.92
-40.0,-0.4
-86.0,-0.86
-44.0,-0.44
22.0,0.22
128.0,1.28
-178.0,-1.78
110.0,1.1
-110.0,-1.1
36.0,0.36
-98.0,-0.98
-6.0,-0.06
82.0,0.82
32.0,0.32
-88.0,-0.88
6.0,0.06
206.0,2.06
92.0,0.92
126.0,1.26
-242.0,-2.42
180.0,1.8
-146.0,-1.46
-72.0,-0.72
-84.0,-0.84
132.0,1.32
-96.0,-0.96
74.0,0.74
-128.0,-1.28
98.0,0.98
-50.0,-0.5
164.0,1.64
-66.0,-0.66
14.0,0.14
160.0,1.6
-88.0,-0.88
-172.0,-1.72
-98.0,-0.98
-126.0,-1.26
54.0,0.54
-58.0,-0.58
-46.0,-0.46
64.0,0.64
-36.0,-0.36
-2.0,-0.02
78.0,0.78
108.0,1.08
88.0,0.88
-186.0,-1.86
138.0,1.38
-74.0,-0.74
-2.0,-0.02
144.0,1.44
18.0,0.18
-46.0,-0.46
54.0,0.54
-106.0,-1.06
84.0,0.84
-100.0,-1.0
-10.0,-0.1
8.0,0.08
-238.0,-2.38
-142.0,-1.42
-162.0,-1.62
52.0,0.52
-30.0,-0.3
-24.0,-0.24
68.0,0.68
112.0,1.12
20.0,0.2
-76.0,-0.76
48.0,0.48
-104.0,-1.04
124.0,1.24
60.0,0.6
10.0,0.1
106.0,1.06
-32.0,-0.32
156.0,1.56
126.0,1.26
-38.0,-0.38
38.0,0.38
-124.0,-1.24
-230.0,-2.3
42.0,0.42
18.0,0.18
-18.0,-0.18
-112.0,-1.12
50.0,0.5
82.0,0.82
152.0,1.52
222.0,2.22
-18.0,-0.18
84.0,0.84
42.0,0.42
-124.0,-1.24
10.0,0.1
-46.0,-0.46
18.0,0.18
104.0,1.04
-96.0,-0.96
78.0,0.78
-306.0,-3.06
-30.0,-0.3
-72.0,-0.72
-112.0,-1.12
76.0,0.76
-8.0,-0.08
-48.0,-0.48
54.0,0.54
50.0,0.5
-158.0,-1.58
6.0,0.06
-100.0,-1.0
176.0,1.76
24.0,0.24
86.0,0.86
30.0,0.3
-120.0,-1.2
28.0,0.28
44.0,0.44
74.0,0.74
18.0,0.18
-14.0,-0.14
10.0,0.1
44.0,0.44
-32.0,-0.32
114.0,1.14
80.0,0.8
42.0,0.42
-54.0,-0.54
28.0,0.28
-18.0,-0.18
16.0,0.16
92.0,0.92
-28.0,-0.28
86.0,0.86
-94.0,-0.94
156.0,1.56
-22.0,-0.22
32.0,0.32
-64.0,-0.64
164.0,1.64
2.0,0.02
-68.0,-0.68
-138.0,-1.38
-82.0,-0.82
0.0,0.0
130.0,1.3
-38.0,-0.38
-108.0,-1.08
-128.0,-1.28
44.0,0.44
90.0,0.9
-74.0,-0.74
-32.0,-0.32
-32.0,-0.32
-120.0,-1.2
30.0,0.3
142.0,1.42
-32.0,-0.32
-36.0,-0.36
-118.0,-1.18
-88.0,-0.88
56.0,0.56
14.0,0.14
-74.0,-0.74
-2.0,-0.02
20.0,0.2
0.0,0.0
80.0,0.8
-74.0,-0.74
-148.0,-1.48
-8.0,-0.08
-54.0,-0.54
58.0,0.58
104.0,1.04
-24.0,-0.24
-38.0,-0.38
-10.0,-0.1
-74.0,-0.74
46.0,0.46
32.0,0.32
154.0,1.54
64.0,0.64
270.0,2.7
-54.0,-0.54
-4.0,-0.04
-12.0,-0.12
-106.0,-1.06
38.0,0.38
96.0,0.96
-44.0,-0.44
110.0,1.1
58.0,0.58
2.0,0.02
-66.0,-0.66
16.0,0.16
182.0,1.82
30.0,0.3
-52.0,-0.52
-38.0,-0.38
-112.0,-1.12
-80.0,-0.8
56.0,0.56
36.0,0.36
134.0,1.34
54.0,0.54
126.0,1.26
74.0,0.74
46.0,0.46
24.0,0.24
2.0,0.02
-142.0,-1.42
72.0,0.72
-62.0,-0.62
-48.0,-0.48
-44.0,-0.44
-86.0,-0.86
214.0,2.14
-46.0,-0.46
-62.0,-0.62
-140.0,-1.4
50.0,0.5
-14.0,-0.14
-12.0,-0.12
-60.0,-0.6
80.0,0.8
-42.0,-0.42
-24.0,-0.24
-78.0,-0.78
26.0,0.26
-100.0,-1.0
-8.0,-0.08
-56.0,-0.56
-22.0,-0.22
-54.0,-0.54
-28.0,-0.28
102.0,1.02
-136.0,-1.36
270.0,2.7
-272.0,-2.72
-20.0,-0.2
-126.0,-1.26
74.0,0.74
146.0,1.46
172.0,1.72
-86.0,-0.86
60.0,0.6
-22.0,-0.22
-8.0,-0.08
68.0,0.68
-60.0,-0.6
112.0,1.12
-38.0,-0.38
84.0,0.84
-8.0,-0.08
72.0,0.72
-216.0,-2.16
136.0,1.36
-142.0,-1.42
-24.0,-0.24
-12.0,-0.12
-60.0,-0.6
-98.0,-0.98
-10.0,-0.1
90.0,0.9
-154.0,-1.54
-64.0,-0.64
-106.0,-1.06
112.0,1.12
12.0,0.12
52.0,0.52
246.0,2.46
-206.0,-2.06
-16.0,-0.16
-88.0,-0.88
198.0,1.98
-42.0,-0.42
92.0,0.92
-62.0,-0.62
0.0,0.0
14.0,0.14
-88.0,-0.88
112.0,1.12
10.0,0.1
86.0,0.86
130.0,1.3
110.0,1.1
76.0,0.76
6.0,0.06
86.0,0.86
30.0,0.3
52.0,0.52
-220.0,-2.2
-38.0,-0.38
64.0,0.64
-44.0,-0.44
-48.0,-0.48
248.0,2.48
122.0,1.22
-78.0,-0.78
4.0,0.04
82.0,0.82
106.0,1.06
56.0,0.56
30.0,0.3
-86.0,-0.86
22.0,0.22
-74.0,-0.74
-28.0,-0.28
28.0,0.28
60.0,0.6
38.0,0.38
-60.0,-0.6
88.0,0.88
-246.0,-2.46
-70.0,-0.7
-154.0,-1.54
-24.0,-0.24
182.0,1.82
8.0,0.08
32.0,0.32
-116.0,-1.16
2.0,0.02
-104.0,-1.04
60.0,0.6
24.0,0.24
26.0,0.26
96.0,0.96
-10.0,-0.1
-46.0,-0.46
-24.0,-0.24
-232.0,-2.32
-42.0,-0.42
82.0,0.82
8.0,0.08
126.0,1.26
90.0,0.9
22.0,0.22
-14.0,-0.14
-118.0,-1.18
-62.0,-0.62
8.0,0.08
-116.0,-1.16
144.0,1.44
146.0,1.46
-100.0,-1.0
70.0,0.7
114.0,1.14
-28.0,-0.28
-24.0,-0.24
-38.0,-0.38
-48.0,-0.48
0.0,0.0
54.0,0.54
24.0,0.24
70.0,0.7
164.0,1.64
2.0,0.02
26.0,0.26
106.0,1.06
-12.0,-0.12
-40.0,-0.4
106.0,1.06
-50.0,-0.5
-38.0,-0.38
80.0,0.8
194.0,1.94
-120.0,-1.2
-58.0,-0.58
-38.0,-0.38
-136.0,-1.36
-62.0,-0.62
122.0,1.22
92.0,0.92
28.0,0.28
-6.0,-0.06
12.0,0.12
-2.0,-0.02
70.0,0.7
-110.0,-1.1
26.0,0.26
128.0,1.28
38.0,0.38
126.0,1.26
44.0,0.44
134.0,1.34
-120.0,-1.2
148.0,1.48
-14.0,-0.14
102.0,1.02
4.0,0.04
66.0,0.66
122.0,1.22
-30.0,-0.3
34.0,0.34
58.0,0.58
98.0,0.98
-118.0,-1.18
28.0,0.28
34.0,0.34
-194.0,-1.94
90.0,0.9
-18.0,-0.18
52.0,0.52
-2.0,-0.02
142.0,1.42
-224.0,-2.24
-140.0,-1.4
36.0,0.36
-10.0,-0.1
-18.0,-0.18
-40.0,-0.4
50.0,0.5
58.0,0.58
-64.0,-0.64
-36.0,-0.36
-72.0,-0.72
118.0,1.18
-48.0,-0.48
-48.0,-0.48
124.0,1.24
48.0,0.48
-20.0,-0.2
32.0,0.32
-72.0,-0.72
-158.0,-1.58
22.0,0.22
-16.0,-0.16
118.0,1.18
214.0,2.14
54.0,0.54
-60.0,-0.6
172.0,1.72
-98.0,-0.98
-40.0,-0.4
-246.0,-2.46
38.0,0.38
36.0,0.36
32.0,0.32
-204.0,-2.04
-144.0,-1.44
-8.0,-0.08
74.0,0.74
32.0,0.32
32.0,0.32
-84.0,-0.84
154.0,1.54
-32.0,-0.32
50.0,0.5
74.0,0.74
-68.0,-0.68
-26.0,-0.26
-96.0,-0.96
-8.0,-0.08
192.0,1.92
-76.0,-0.76
104.0,1.04
-158.0,-1.58
-100.0,-1.0
-44.0,-0.44
92.0,0.92
