tempo,caminhada_1,caminhada_2,caminhada_3,caminhada_4,caminhada_5,caminhada_6,caminhada_7,caminhada_8,caminhada_9,caminhada_10
8596,-24.0,-46.0,-120.0,-8.0,14.0,88.0,-4.0,82.0,60.0,-82.0
8597,-25.0,-47.0,-121.0,-7.0,15.0,89.0,-5.0,81.0,59.0,-83.0
8598,-26.0,-48.0,-120.0,-6.0,14.0,88.0,-6.0,82.0,60.0,-84.0
8599,-25.0,-49.0,-119.0,-7.0,15.0,89.0,-7.0,83.0,59.0,-83.0
8600,-26.0,-48.0,-120.0,-6.0,14.0,90.0,-8.0,84.0,58.0,-82.0
8601,-27.0,-49.0,-119.0,-5.0,13.0,89.0,-9.0,85.0,59.0,-83.0
8602,-26.0,-50.0,-118.0,-6.0,14.0,88.0,-8.0,84.0,60.0,-84.0
8603,-27.0,-49.0,-119.0,-5.0,13.0,89.0,-7.0,83.0,61.0,-85.0
8604,-26.0,-48.0,-118.0,-6.0,12.0,88.0,-6.0,84.0,62.0,-86.0
8605,-25.0,-47.0,-119.0,-7.0,11.0,89.0,-5.0,85.0,61.0,-87.0
8606,-24.0,-48.0,-120.0,-6.0,10.0,88.0,-4.0,84.0,60.0,-86.0
8607,-23.0,-47.0,-119.0,-5.0,11.0,89.0,-3.0,85.0,59.0,-87.0
8608,-24.0,-48.0,-120.0,-4.0,12.0,90.0,-4.0,84.0,58.0,-88.0
8609,-25.0,-49.0,-119.0,-3.0,11.0,89.0,-5.0,85.0,59.0,-89.0
8610,-24.0,-48.0,-118.0,-2.0,12.0,90.0,-4.0,86.0,60.0,-88.0
8611,-23.0,-49.0,-117.0,-3.0,13.0,89.0,-3.0,87.0,59.0,-87.0
8612,-22.0,-48.0,-116.0,-2.0,14.0,90.0,-2.0,88.0,60.0,-86.0
8613,-21.0,-47.0,-117.0,-3.0,13.0,91.0,-1.0,89.0,59.0,-87.0
8614,-22.0,-48.0,-118.0,-4.0,12.0,90.0,-2.0,88.0,58.0,-88.0
8615,-23.0,-49.0,-119.0,-5.0,11.0,89.0,-3.0,87.0,57.0,-89.0
8616,-22.0,-48.0,-118.0,-4.0,12.0,90.0,-2.0,86.0,56.0,-90.0
8617,-23.0,-49.0,-119.0,-5.0,13.0,91.0,-1.0,87.0,55.0,-91.0
8618,-22.0,-50.0,-118.0,-6.0,14.0,90.0,0.0,86.0,56.0,-92.0
8619,-23.0,-49.0,-117.0,-7.0,15.0,91.0,-1.0,87.0,57.0,-93.0
8620,-24.0,-50.0,-118.0,-8.0,14.0,90.0,-2.0,88.0,58.0,-92.0
8621,-25.0,-51.0,-119.0,-9.0,13.0,89.0,-3.0,87.0,57.0,-91.0
8622,-24.0,-52.0,-120.0,-8.0,12.0,88.0,-2.0,86.0,56.0,-90.0
8623,-23.0,-51.0,-119.0,-9.0,11.0,87.0,-1.0,87.0,57.0,-91.0
8624,-22.0,-52.0,-118.0,-10.0,10.0,88.0,-2.0,88.0,56.0,-92.0
8625,-23.0,-51.0,-117.0,-11.0,9.0,89.0,-1.0,87.0,57.0,-91.0
8626,-24.0,-50.0,-118.0,-12.0,10.0,88.0,0.0,88.0,56.0,-90.0
8627,-25.0,-49.0,-119.0,-11.0,9.0,89.0,-1.0,89.0,55.0,-89.0
8628,-26.0,-48.0,-120.0,-10.0,8.0,90.0,-2.0,88.0,56.0,-90.0
8629,-27.0,-47.0,-121.0,-9.0,7.0,91.0,-3.0,89.0,55.0,-89.0
8630,-28.0,-46.0,-122.0,-10.0,8.0,90.0,-2.0,90.0,54.0,-88.0
8631,-29.0,-45.0,-123.0,-9.0,9.0,89.0,-1.0,89.0,55.0,-87.0
8632,-30.0,-44.0,-122.0,-10.0,10.0,90.0,-2.0,90.0,56.0,-88.0
8633,-29.0,-45.0,-121.0,-9.0,9.0,91.0,-3.0,89.0,57.0,-89.0
8634,-28.0,-46.0,-120.0,-10.0,8.0,92.0,-4.0,90.0,58.0,-90.0
8635,-27.0,-47.0,-119.0,-9.0,7.0,93.0,-3.0,89.0,59.0,-89.0
8636,-26.0,-48.0,-118.0,-10.0,8.0,92.0,-2.0,88.0,60.0,-90.0
8637,-27.0,-47.0,-119.0,-9.0,7.0,93.0,-3.0,87.0,61.0,-91.0
8638,-26.0,-48.0,-118.0,-10.0,8.0,92.0,-2.0,86.0,62.0,-92.0
8639,-25.0,-49.0,-117.0,-11.0,9.0,91.0,-3.0,87.0,61.0,-91.0
8640,-24.0,-50.0,-116.0,-12.0,10.0,90.0,-4.0,88.0,60.0,-90.0
8641,-25.0,-49.0,-115.0,-13.0,9.0,91.0,-3.0,87.0,61.0,-89.0
8642,-24.0,-48.0,-116.0,-14.0,10.0,92.0,-4.0,86.0,62.0,-88.0
8643,-25.0,-47.0,-117.0,-13.0,9.0,93.0,-5.0,87.0,61.0,-87.0
8644,-26.0,-48.0,-118.0,-14.0,8.0,92.0,-6.0,86.0,60.0,-88.0
8645,-25.0,-47.0,-119.0,-15.0,7.0,93.0,-5.0,87.0,59.0,-89.0
8646,-24.0,-48.0,-118.0,-16.0,8.0,92.0,-4.0,86.0,60.0,-90.0
8647,-23.0,-47.0,-117.0,-17.0,7.0,91.0,-5.0,87.0,61.0,-89.0
8648,-24.0,-48.0,-118.0,-18.0,6.0,92.0,-4.0,88.0,62.0,-88.0
8649,-25.0,-47.0,-119.0,-19.0,7.0,91.0,-3.0,89.0,61.0,-87.0
8650,-24.0,-48.0,-118.0,-20.0,6.0,92.0,-4.0,90.0,62.0,-88.0
8651,-23.0,-49.0,-117.0,-21.0,7.0,91.0,-5.0,91.0,61.0,-87.0
8652,-22.0,-50.0,-116.0,-22.0,8.0,90.0,-4.0,90.0,60.0,-86.0
8653,-21.0,-51.0,-115.0,-23.0,9.0,91.0,-5.0,91.0,59.0,-85.0
8654,-20.0,-50.0,-114.0,-24.0,8.0,90.0,-4.0,92.0,60.0,-86.0
8655,-19.0,-51.0,-115.0,-23.0,9.0,89.0,-5.0,93.0,61.0,-87.0
8656,-20.0,-52.0,-116.0,-24.0,8.0,88.0,-6.0,92.0,60.0,-86.0
8657,-21.0,-53.0,-117.0,-25.0,7.0,87.0,-7.0,91.0,59.0,-87.0
8658,-22.0,-54.0,-116.0,-24.0,6.0,86.0,-6.0,92.0,60.0,-88.0
8659,-23.0,-55.0,-117.0,-25.0,5.0,85.0,-5.0,93.0,61.0,-87.0
8660,-22.0,-54.0,-116.0,-26.0,4.0,84.0,-4.0,94.0,62.0,-88.0
8661,-21.0,-53.0,-115.0,-25.0,5.0,85.0,-3.0,95.0,63.0,-87.0
8662,-20.0,-54.0,-116.0,-24.0,4.0,84.0,-2.0,94.0,62.0,-86.0
8663,-19.0,-53.0,-117.0,-25.0,3.0,85.0,-1.0,93.0,61.0,-87.0
8664,-20.0,-54.0,-118.0,-26.0,2.0,84.0,-2.0,94.0,62.0,-86.0
8665,-19.0,-53.0,-119.0,-27.0,1.0,85.0,-1.0,93.0,61.0,-87.0
8666,-20.0,-52.0,-120.0,-28.0,2.0,84.0,0.0,94.0,60.0,-86.0
8667,-19.0,-51.0,-119.0,-29.0,1.0,83.0,1.0,95.0,61.0,-85.0
8668,-20.0,-52.0,-120.0,-30.0,0.0,82.0,2.0,96.0,62.0,-84.0
8669,-21.0,-53.0,-121.0,-29.0,1.0,83.0,3.0,95.0,61.0,-85.0
8670,-22.0,-54.0,-122.0,-28.0,2.0,84.0,4.0,94.0,60.0,-86.0
8671,-23.0,-53.0,-121.0,-29.0,3.0,85.0,3.0,95.0,61.0,-87.0
8672,-22.0,-52.0,-120.0,-28.0,4.0,86.0,4.0,96.0,62.0,-86.0
8673,-21.0,-53.0,-119.0,-29.0,3.0,87.0,3.0,97.0,61.0,-87.0
8674,-20.0,-52.0,-118.0,-30.0,2.0,86.0,2.0,98.0,62.0,-86.0
8675,-21.0,-53.0,-119.0,-31.0,1.0,85.0,1.0,97.0,61.0,-87.0
8676,-20.0,-54.0,-118.0,-30.0,0.0,86.0,2.0,96.0,62.0,-88.0
8677,-19.0,-55.0,-117.0,-29.0,-1.0,87.0,3.0,95.0,63.0,-87.0
8678,-18.0,-56.0,-118.0,-28.0,-2.0,86.0,4.0,96.0,62.0,-86.0
8679,-17.0,-57.0,-117.0,-29.0,-1.0,85.0,5.0,95.0,63.0,-87.0
8680,-18.0,-58.0,-116.0,-28.0,-2.0,84.0,6.0,96.0,62.0,-88.0
8681,-17.0,-57.0,-117.0,-29.0,-3.0,85.0,7.0,97.0,61.0,-89.0
8682,-18.0,-58.0,-116.0,-28.0,-4.0,84.0,6.0,98.0,62.0,-90.0
8683,-19.0,-59.0,-117.0,-29.0,-5.0,83.0,5.0,97.0,63.0,-89.0
8684,-20.0,-58.0,-118.0,-28.0,-6.0,82.0,6.0,96.0,64.0,-90.0
8685,-21.0,-57.0,-119.0,-27.0,-7.0,83.0,5.0,97.0,63.0,-89.0
8686,-22.0,-58.0,-118.0,-26.0,-8.0,82.0,4.0,98.0,64.0,-90.0
8687,-21.0,-57.0,-117.0,-25.0,-7.0,83.0,5.0,99.0,65.0,-89.0
8688,-22.0,-56.0,-118.0,-24.0,-8.0,82.0,6.0,98.0,66.0,-90.0
8689,-21.0,-57.0,-117.0,-25.0,-7.0,81.0,7.0,97.0,67.0,-91.0
8690,-22.0,-58.0,-116.0,-24.0,-8.0,80.0,8.0,98.0,68.0,-92.0
8691,-21.0,-59.0,-117.0,-23.0,-7.0,79.0,7.0,99.0,67.0,-93.0
8692,-20.0,-60.0,-116.0,-24.0,-6.0,78.0,8.0,98.0,68.0,-94.0
8693,-21.0,-59.0,-115.0,-25.0,-7.0,79.0,7.0,97.0,69.0,-93.0
8694,-22.0,-58.0,-114.0,-26.0,-8.0,80.0,8.0,96.0,68.0,-92.0
8695,-23.0,-59.0,-113.0,-25.0,-9.0,79.0,9.0,97.0,67.0,-93.0
8696,-22.0,-60.0,-114.0,-24.0,-8.0,78.0,8.0,98.0,68.0,-94.0
8697,-21.0,-59.0,-113.0,-23.0,-7.0,79.0,9.0,99.0,67.0,-95.0
8698,-22.0,-58.0,-114.0,-22.0,-8.0,80.0,8.0,100.0,66.0,-94.0
8699,-23.0,-57.0,-115.0,-23.0,-7.0,79.0,7.0,101.0,65.0,-93.0
8700,-24.0,-58.0,-114.0,-22.0,-8.0,78.0,8.0,102.0,64.0,-94.0
8701,-25.0,-59.0,-115.0,-23.0,-9.0,77.0,7.0,101.0,65.0,-93.0
8702,-24.0,-58.0,-114.0,-22.0,-10.0,76.0,6.0,100.0,64.0,-92.0
8703,-23.0,-59.0,-113.0,-23.0,-11.0,77.0,5.0,101.0,65.0,-93.0
8704,-22.0,-60.0,-112.0,-22.0,-12.0,78.0,4.0,100.0,66.0,-94.0
8705,-23.0,-61.0,-113.0,-23.0,-13.0,77.0,3.0,99.0,65.0,-95.0
8706,-22.0,-60.0,-114.0,-24.0,-12.0,78.0,2.0,98.0,66.0,-94.0
8707,-23.0,-59.0,-113.0,-25.0,-13.0,79.0,3.0,97.0,65.0,-93.0
8708,-22.0,-58.0,-114.0,-26.0,-14.0,80.0,4.0,96.0,64.0,-94.0
8709,-23.0,-59.0,-115.0,-27.0,-15.0,79.0,3.0,95.0,65.0,-93.0
8710,-24.0,-60.0,-116.0,-28.0,-16.0,78.0,2.0,94.0,64.0,-94.0
8711,-23.0,-59.0,-117.0,-29.0,-17.0,79.0,3.0,93.0,63.0,-95.0
8712,-22.0,-60.0,-116.0,-30.0,-16.0,78.0,4.0,92.0,64.0,-96.0
8713,-21.0,-59.0,-115.0,-29.0,-15.0,79.0,5.0,93.0,65.0,-95.0
8714,-22.0,-58.0,-114.0,-30.0,-14.0,80.0,4.0,92.0,66.0,-96.0
8715,-23.0,-59.0,-115.0,-31.0,-13.0,81.0,5.0,93.0,67.0,-97.0
8716,-24.0,-58.0,-114.0,-32.0,-12.0,82.0,4.0,94.0,68.0,-98.0
8717,-23.0,-59.0,-113.0,-31.0,-13.0,83.0,3.0,93.0,69.0,-99.0
8718,-22.0,-60.0,-112.0,-30.0,-14.0,84.0,4.0,92.0,70.0,-98.0
8719,-21.0,-59.0,-111.0,-29.0,-13.0,85.0,5.0,93.0,71.0,-97.0
8720,-20.0,-60.0,-110.0,-30.0,-14.0,86.0,4.0,94.0,72.0,-98.0
8721,-21.0,-61.0,-111.0,-31.0,-13.0,87.0,5.0,95.0,73.0,-99.0
8722,-22.0,-62.0,-112.0,-32.0,-14.0,86.0,4.0,94.0,72.0,-100.0
8723,-23.0,-61.0,-113.0,-31.0,-15.0,87.0,3.0,95.0,71.0,-99.0
8724,-24.0,-62.0,-112.0,-30.0,-14.0,86.0,2.0,94.0,72.0,-98.0
8725,-23.0,-63.0,-111.0,-31.0,-13.0,85.0,3.0,93.0,73.0,-97.0
8726,-22.0,-62.0,-110.0,-32.0,-14.0,84.0,4.0,94.0,74.0,-98.0
8727,-21.0,-63.0,-109.0,-33.0,-15.0,85.0,3.0,95.0,75.0,-99.0
8728,-22.0,-64.0,-108.0,-32.0,-14.0,84.0,2.0,94.0,76.0,-98.0
8729,-23.0,-63.0,-109.0,-33.0,-13.0,83.0,1.0,95.0,75.0,-99.0
8730,-22.0,-64.0,-108.0,-32.0,-14.0,84.0,2.0,94.0,76.0,-98.0
8731,-23.0,-65.0,-109.0,-33.0,-15.0,83.0,1.0,95.0,77.0,-97.0
8732,-22.0,-66.0,-110.0,-32.0,-16.0,82.0,2.0,94.0,76.0,-96.0
8733,-23.0,-67.0,-111.0,-31.0,-15.0,83.0,1.0,93.0,75.0,-95.0
8734,-22.0,-68.0,-110.0,-30.0,-16.0,84.0,2.0,92.0,76.0,-96.0
8735,-21.0,-67.0,-109.0,-29.0,-15.0,85.0,3.0,93.0,77.0,-95.0
8736,-20.0,-68.0,-108.0,-28.0,-16.0,86.0,4.0,92.0,78.0,-96.0
8737,-21.0,-67.0,-109.0,-29.0,-15.0,85.0,3.0,93.0,77.0,-97.0
8738,-22.0,-66.0,-110.0,-28.0,-16.0,86.0,2.0,94.0,76.0,-98.0
8739,-21.0,-65.0,-109.0,-27.0,-15.0,87.0,3.0,95.0,77.0,-97.0
8740,-20.0,-66.0,-108.0,-28.0,-14.0,86.0,2.0,96.0,76.0,-96.0
8741,-21.0,-67.0,-109.0,-29.0,-15.0,87.0,3.0,97.0,77.0,-95.0
8742,-20.0,-68.0,-108.0,-30.0,-14.0,86.0,2.0,98.0,76.0,-94.0
8743,-19.0,-67.0,-107.0,-29.0,-13.0,87.0,3.0,99.0,77.0,-93.0
8744,-18.0,-68.0,-106.0,-30.0,-12.0,86.0,4.0,100.0,76.0,-92.0
8745,-19.0,-69.0,-107.0,-31.0,-13.0,85.0,3.0,99.0,75.0,-93.0
8746,-18.0,-70.0,-108.0,-30.0,-12.0,84.0,2.0,100.0,76.0,-94.0
8747,-19.0,-69.0,-107.0,-31.0,-13.0,85.0,3.0,99.0,75.0,-93.0
8748,-20.0,-70.0,-108.0,-30.0,-12.0,86.0,4.0,98.0,74.0,-94.0
8749,-19.0,-69.0,-107.0,-29.0,-11.0,87.0,3.0,97.0,73.0,-95.0
8750,-20.0,-68.0,-108.0,-30.0,-10.0,86.0,4.0,98.0,72.0,-94.0
8751,-19.0,-69.0,-109.0,-29.0,-9.0,85.0,3.0,99.0,73.0,-95.0
8752,-18.0,-68.0,-108.0,-28.0,-8.0,86.0,4.0,100.0,74.0,-94.0
8753,-19.0,-69.0,-107.0,-27.0,-9.0,85.0,5.0,101.0,75.0,-95.0
8754,-20.0,-70.0,-106.0,-26.0,-10.0,84.0,6.0,102.0,74.0,-96.0
8755,-19.0,-69.0,-107.0,-27.0,-9.0,85.0,7.0,101.0,73.0,-95.0
8756,-20.0,-70.0,-108.0,-28.0,-8.0,86.0,8.0,102.0,74.0,-96.0
8757,-21.0,-69.0,-107.0,-29.0,-9.0,87.0,9.0,101.0,73.0,-95.0
8758,-22.0,-70.0,-106.0,-28.0,-10.0,86.0,10.0,102.0,74.0,-96.0
8759,-23.0,-69.0,-107.0,-27.0,-11.0,85.0,11.0,101.0,75.0,-97.0
8760,-22.0,-68.0,-106.0,-26.0,-10.0,86.0,12.0,102.0,76.0,-96.0
8761,-21.0,-67.0,-107.0,-27.0,-9.0,87.0,13.0,101.0,75.0,-95.0
8762,-22.0,-66.0,-108.0,-26.0,-8.0,86.0,14.0,100.0,76.0,-94.0
8763,-21.0,-65.0,-107.0,-25.0,-9.0,85.0,13.0,99.0,77.0,-93.0
8764,-20.0,-64.0,-108.0,-26.0,-8.0,86.0,14.0,98.0,76.0,-92.0
8765,-19.0,-65.0,-107.0,-27.0,-7.0,85.0,15.0,97.0,77.0,-93.0
8766,-18.0,-66.0,-108.0,-26.0,-6.0,84.0,14.0,98.0,78.0,-94.0
8767,-19.0,-67.0,-107.0,-25.0,-7.0,83.0,13.0,99.0,79.0,-95.0
8768,-18.0,-68.0,-106.0,-26.0,-6.0,82.0,14.0,98.0,80.0,-96.0
8769,-17.0,-67.0,-105.0,-25.0,-5.0,81.0,13.0,97.0,79.0,-97.0
8770,-18.0,-66.0,-104.0,-26.0,-6.0,82.0,12.0,96.0,80.0,-96.0
8771,-17.0,-65.0,-103.0,-25.0,-5.0,83.0,13.0,97.0,81.0,-95.0
8772,-16.0,-66.0,-102.0,-26.0,-6.0,84.0,12.0,98.0,82.0,-96.0
8773,-17.0,-67.0,-103.0,-25.0,-5.0,85.0,11.0,97.0,81.0,-97.0
8774,-16.0,-68.0,-104.0,-24.0,-4.0,84.0,10.0,98.0,82.0,-98.0
8775,-17.0,-67.0,-103.0,-25.0,-5.0,85.0,11.0,97.0,81.0,-97.0
8776,-18.0,-66.0,-104.0,-24.0,-4.0,84.0,12.0,96.0,80.0,-96.0
8777,-17.0,-65.0,-103.0,-23.0,-3.0,83.0,11.0,95.0,79.0,-97.0
8778,-16.0,-66.0,-102.0,-22.0,-4.0,84.0,10.0,94.0,80.0,-98.0
8779,-17.0,-65.0,-101.0,-23.0,-3.0,85.0,9.0,93.0,81.0,-99.0
8780,-16.0,-66.0,-100.0,-24.0,-4.0,86.0,8.0,94.0,80.0,-100.0
8781,-17.0,-65.0,-101.0,-23.0,-5.0,87.0,7.0,95.0,79.0,-101.0
8782,-18.0,-64.0,-100.0,-24.0,-6.0,88.0,8.0,94.0,78.0,-100.0
8783,-17.0,-63.0,-101.0,-25.0,-5.0,89.0,7.0,93.0,79.0,-99.0
8784,-18.0,-62.0,-100.0,-26.0,-6.0,90.0,6.0,92.0,80.0,-98.0
8785,-19.0,-63.0,-101.0,-27.0,-7.0,89.0,5.0,91.0,79.0,-99.0
8786,-18.0,-64.0,-100.0,-28.0,-6.0,88.0,6.0,90.0,80.0,-100.0
8787,-19.0,-63.0,-99.0,-29.0,-7.0,89.0,5.0,89.0,81.0,-99.0
8788,-20.0,-62.0,-100.0,-30.0,-6.0,88.0,6.0,90.0,80.0,-98.0
8789,-21.0,-63.0,-101.0,-29.0,-5.0,89.0,7.0,89.0,79.0,-99.0
8790,-22.0,-64.0,-102.0,-30.0,-4.0,90.0,8.0,90.0,78.0,-100.0
8791,-21.0,-65.0,-101.0,-31.0,-3.0,89.0,9.0,89.0,79.0,-101.0
8792,-22.0,-64.0,-102.0,-30.0,-2.0,88.0,10.0,88.0,78.0,-100.0
8793,-23.0,-65.0,-101.0,-29.0,-3.0,87.0,11.0,89.0,77.0,-101.0
8794,-22.0,-64.0,-100.0,-30.0,-4.0,86.0,12.0,90.0,78.0,-100.0
8795,-21.0,-63.0,-99.0,-31.0,-5.0,85.0,11.0,91.0,79.0,-99.0
8796,-22.0,-64.0,-98.0,-30.0,-4.0,84.0,10.0,90.0,80.0,-98.0
8797,-21.0,-65.0,-99.0,-29.0,-5.0,83.0,11.0,89.0,79.0,-97.0
8798,-22.0,-64.0,-98.0,-30.0,-6.0,84.0,12.0,88.0,78.0,-96.0
8799,-21.0,-65.0,-97.0,-31.0,-5.0,83.0,13.0,87.0,79.0,-97.0
8800,-20.0,-64.0,-96.0,-30.0,-4.0,84.0,14.0,88.0,80.0,-96.0
8801,-21.0,-63.0,-97.0,-31.0,-3.0,83.0,13.0,89.0,79.0,-97.0
8802,-20.0,-64.0,-96.0,-30.0,-4.0,84.0,14.0,88.0,80.0,-98.0
8803,-21.0,-63.0,-97.0,-29.0,-5.0,85.0,13.0,89.0,79.0,-97.0
8804,-22.0,-62.0,-98.0,-30.0,-4.0,84.0,14.0,90.0,78.0,-96.0
8805,-21.0,-61.0,-99.0,-31.0,-5.0,85.0,15.0,89.0,77.0,-97.0
8806,-22.0,-60.0,-100.0,-30.0,-4.0,84.0,16.0,88.0,78.0,-96.0
8807,-23.0,-61.0,-101.0,-31.0,-5.0,83.0,15.0,87.0,77.0,-97.0
8808,-22.0,-62.0,-100.0,-32.0,-4.0,82.0,16.0,86.0,76.0,-96.0
8809,-23.0,-61.0,-99.0,-33.0,-5.0,83.0,17.0,85.0,75.0,-95.0
8810,-24.0,-60.0,-98.0,-34.0,-6.0,84.0,16.0,84.0,76.0,-94.0
8811,-25.0,-59.0,-99.0,-33.0,-5.0,83.0,17.0,83.0,77.0,-93.0
8812,-26.0,-58.0,-100.0,-32.0,-6.0,84.0,16.0,84.0,76.0,-92.0
8813,-27.0,-59.0,-101.0,-33.0,-7.0,83.0,15.0,83.0,77.0,-91.0
8814,-28.0,-58.0,-102.0,-32.0,-8.0,84.0,14.0,84.0,76.0,-90.0
8815,-29.0,-59.0,-101.0,-31.0,-9.0,83.0,15.0,85.0,75.0,-91.0
8816,-30.0,-58.0,-102.0,-32.0,-8.0,82.0,16.0,86.0,74.0,-90.0
8817,-31.0,-57.0,-101.0,-33.0,-7.0,83.0,15.0,87.0,75.0,-91.0
8818,-32.0,-56.0,-100.0,-34.0,-8.0,84.0,14.0,86.0,76.0,-90.0
8819,-33.0,-55.0,-101.0,-33.0,-9.0,85.0,13.0,87.0,75.0,-89.0
8820,-32.0,-54.0,-100.0,-32.0,-10.0,84.0,12.0,86.0,76.0,-88.0
8821,-33.0,-53.0,-99.0,-33.0,-11.0,85.0,11.0,85.0,77.0,-87.0
8822,-32.0,-52.0,-98.0,-34.0,-12.0,84.0,10.0,86.0,78.0,-86.0
8823,-33.0,-51.0,-99.0,-33.0,-13.0,83.0,11.0,85.0,79.0,-87.0
8824,-34.0,-52.0,-98.0,-32.0,-12.0,82.0,10.0,84.0,80.0,-86.0
8825,-35.0,-53.0,-99.0,-33.0,-13.0,81.0,9.0,83.0,79.0,-87.0
8826,-36.0,-52.0,-100.0,-32.0,-12.0,80.0,10.0,82.0,80.0,-86.0
8827,-35.0,-51.0,-101.0,-33.0,-11.0,81.0,9.0,81.0,81.0,-85.0
8828,-36.0,-50.0,-102.0,-34.0,-10.0,80.0,8.0,82.0,80.0,-84.0
8829,-37.0,-49.0,-101.0,-35.0,-11.0,81.0,9.0,81.0,79.0,-83.0
8830,-38.0,-50.0,-102.0,-34.0,-10.0,82.0,8.0,80.0,78.0,-82.0
8831,-39.0,-51.0,-103.0,-33.0,-9.0,83.0,7.0,79.0,77.0,-83.0
8832,-40.0,-50.0,-104.0,-32.0,-10.0,82.0,8.0,78.0,78.0,-84.0
8833,-41.0,-51.0,-105.0,-33.0,-11.0,81.0,7.0,77.0,77.0,-85.0
8834,-42.0,-50.0,-106.0,-34.0,-10.0,80.0,6.0,78.0,76.0,-86.0
8835,-41.0,-49.0,-105.0,-33.0,-9.0,81.0,7.0,77.0,75.0,-87.0
8836,-40.0,-48.0,-104.0,-34.0,-10.0,80.0,6.0,78.0,76.0,-86.0
8837,-39.0,-47.0,-105.0,-35.0,-9.0,81.0,7.0,77.0,75.0,-85.0
8838,-40.0,-48.0,-106.0,-34.0,-8.0,82.0,8.0,76.0,74.0,-86.0
8839,-39.0,-49.0,-105.0,-35.0,-7.0,83.0,7.0,77.0,73.0,-85.0
8840,-38.0,-48.0,-106.0,-36.0,-8.0,84.0,8.0,78.0,72.0,-86.0
8841,-37.0,-47.0,-105.0,-35.0,-7.0,85.0,9.0,79.0,73.0,-85.0
8842,-36.0,-46.0,-106.0,-36.0,-8.0,86.0,10.0,80.0,72.0,-86.0
8843,-35.0,-45.0,-105.0,-35.0,-7.0,87.0,11.0,81.0,73.0,-85.0
8844,-34.0,-46.0,-104.0,-36.0,-6.0,86.0,10.0,82.0,72.0,-84.0
8845,-35.0,-45.0,-105.0,-35.0,-7.0,87.0,9.0,83.0,71.0,-83.0
8846,-36.0,-44.0,-104.0,-36.0,-8.0,88.0,10.0,82.0,70.0,-82.0
8847,-37.0,-45.0,-103.0,-35.0,-7.0,87.0,9.0,81.0,71.0,-81.0
8848,-36.0,-46.0,-102.0,-34.0,-8.0,88.0,8.0,80.0,72.0,-82.0
8849,-37.0,-45.0,-103.0,-33.0,-7.0,87.0,9.0,79.0,71.0,-81.0
8850,-36.0,-44.0,-102.0,-34.0,-8.0,86.0,8.0,80.0,72.0,-80.0
8851,-37.0,-45.0,-101.0,-33.0,-9.0,85.0,7.0,81.0,73.0,-81.0
8852,-36.0,-46.0,-100.0,-34.0,-10.0,86.0,6.0,82.0,74.0,-82.0
8853,-35.0,-47.0,-101.0,-33.0,-9.0,85.0,5.0,83.0,75.0,-83.0
8854,-36.0,-46.0,-102.0,-32.0,-10.0,86.0,4.0,84.0,76.0,-84.0
8855,-37.0,-47.0,-101.0,-31.0,-11.0,85.0,5.0,85.0,75.0,-85.0
8856,-38.0,-48.0,-100.0,-30.0,-12.0,84.0,4.0,86.0,76.0,-86.0
8857,-37.0,-49.0,-99.0,-31.0,-11.0,85.0,3.0,87.0,75.0,-85.0
8858,-36.0,-48.0,-98.0,-30.0,-10.0,86.0,4.0,88.0,76.0,-84.0
8859,-37.0,-49.0,-99.0,-31.0,-11.0,85.0,3.0,87.0,75.0,-85.0
8860,-38.0,-50.0,-98.0,-30.0,-12.0,84.0,4.0,88.0,74.0,-86.0
8861,-37.0,-49.0,-97.0,-29.0,-11.0,85.0,3.0,87.0,73.0,-87.0
8862,-36.0,-50.0,-98.0,-28.0,-10.0,84.0,2.0,88.0,74.0,-88.0
8863,-37.0,-51.0,-99.0,-29.0,-9.0,85.0,3.0,89.0,73.0,-89.0
8864,-36.0,-50.0,-98.0,-28.0,-8.0,86.0,4.0,90.0,72.0,-90.0
8865,-37.0,-49.0,-97.0,-29.0,-7.0,87.0,3.0,89.0,73.0,-91.0
8866,-36.0,-48.0,-96.0,-28.0,-8.0,86.0,2.0,88.0,72.0,-90.0
8867,-35.0,-47.0,-95.0,-27.0,-7.0,87.0,3.0,89.0,73.0,-89.0
8868,-36.0,-48.0,-94.0,-26.0,-6.0,86.0,2.0,90.0,74.0,-88.0
8869,-35.0,-49.0,-95.0,-25.0,-7.0,85.0,3.0,89.0,73.0,-87.0
8870,-34.0,-48.0,-96.0,-26.0,-8.0,86.0,4.0,90.0,72.0,-88.0
8871,-33.0,-47.0,-95.0,-25.0,-7.0,87.0,5.0,91.0,73.0,-87.0
8872,-32.0,-48.0,-96.0,-24.0,-6.0,86.0,4.0,92.0,72.0,-88.0
8873,-31.0,-49.0,-95.0,-25.0,-5.0,85.0,5.0,91.0,73.0,-89.0
8874,-30.0,-50.0,-94.0,-24.0,-6.0,86.0,4.0,90.0,74.0,-90.0
8875,-29.0,-49.0,-95.0,-25.0,-7.0,87.0,5.0,91.0,73.0,-91.0
8876,-30.0,-50.0,-94.0,-24.0,-8.0,86.0,4.0,92.0,74.0,-92.0
8877,-29.0,-49.0,-93.0,-23.0,-7.0,87.0,5.0,93.0,75.0,-93.0
8878,-28.0,-48.0,-92.0,-22.0,-6.0,88.0,6.0,94.0,76.0,-92.0
8879,-27.0,-47.0,-91.0,-23.0,-7.0,87.0,5.0,95.0,77.0,-91.0
